,다발구역버전,다발구역아이디,다발구역명,시군구코드,시군구명,사고건수,중심X,중심Y,구역반경,시군구명2
254,2021090301,1130500195,번동주공3단지아파트 301동,11305,서울특별시 강북구,3,127.041368,37.630397,40,강북구
255,2021090301,1130500196,타짜노래연습장,11305,서울특별시 강북구,21,127.027393,37.639635,40,강북구
256,2021090301,1130500197,홀릭피씨방,11305,서울특별시 강북구,10,127.019291,37.619854,40,강북구
257,2021090301,1130500198,수유시장.성신여대미아캠퍼스앞,11305,서울특별시 강북구,3,127.024331,37.630916,40,강북구
258,2021090301,1130500199,보은농협쌀직판장,11305,서울특별시 강북구,19,127.020716,37.634497,40,강북구
259,2021090301,1130500200,민스빌입구,11305,서울특별시 강북구,28,127.022353,37.642589,40,강북구
260,2021090301,1130500201,아이러브핏,11305,서울특별시 강북구,4,127.02362,37.644757,40,강북구
261,2021090301,1130500202,삼천리자전거미아점,11305,서울특별시 강북구,11,127.0302,37.616806,40,강북구
262,2021090301,1130500203,신유환경,11305,서울특별시 강북구,4,127.026501,37.617675,40,강북구
263,2021090301,1130500204,좋은기름주유소,11305,서울특별시 강북구,14,127.031115,37.635305,40,강북구
264,2021090301,1150000309,아이블룸앤스타일,11500,서울특별시 강서구,4,126.857941,37.531692,40,강서구
265,2021090301,1150000310,웰메이드까치산점,11500,서울특별시 강서구,9,126.845945,37.532825,40,강서구
266,2021090301,1150000311,개화산역무인카드전용주차장,11500,서울특별시 강서구,3,126.80363,37.572531,40,강서구
267,2021090301,1150000312,조국영치과의원,11500,서울특별시 강서구,4,126.863578,37.535527,40,강서구
268,2021090301,1150000313,MMARKET,11500,서울특별시 강서구,3,126.836432,37.552584,40,강서구
269,2021090301,1150000314,하나로마트서울축협,11500,서울특별시 강서구,4,126.862477,37.557207,40,강서구
270,2021090301,1150000315,마곡역,11500,서울특별시 강서구,12,126.826858,37.559713,40,강서구
271,2021090301,1150000316,사랑애재가복지센터,11500,서울특별시 강서구,5,126.84898,37.55086,40,강서구
272,2021090301,1150000317,발산역5번출구,11500,서울특별시 강서구,8,126.83938,37.558531,40,강서구
273,2021090301,1150000318,마곡지웰타워입구,11500,서울특별시 강서구,3,126.829761,37.559252,40,강서구
274,2021090301,1150000319,마곡M밸리10단지아파트 경비실,11500,서울특별시 강서구,4,126.820638,37.560218,40,강서구
275,2021090301,1150000320,청호프라자입구,11500,서울특별시 강서구,4,126.84439,37.557856,40,강서구
276,2021090301,1150000321,e편한세상입구,11500,서울특별시 강서구,3,126.870309,37.548055,40,강서구
277,2021090301,1150000322,세븐일레븐,11500,서울특별시 강서구,4,126.846659,37.54826,40,강서구
278,2021090301,1150000323,외발산동기점,11500,서울특별시 강서구,3,126.821575,37.545532,40,강서구
279,2021090301,1150000324,싱싱농산,11500,서울특별시 강서구,3,126.865367,37.555573,40,강서구
280,2021090301,1150000325,삼성한의원,11500,서울특별시 강서구,5,126.843269,37.543672,40,강서구
281,2021090301,1150000326,KB국민은행가양역지점,11500,서울특별시 강서구,4,126.851569,37.562961,40,강서구
282,2021090301,1150000327,천우아파트,11500,서울특별시 강서구,4,126.840949,37.53981,40,강서구
283,2021090301,1150000328,노스탈자호텔별관,11500,서울특별시 강서구,22,126.852145,37.555321,40,강서구
284,2021090301,1150000329,CU,11500,서울특별시 강서구,6,126.864532,37.551224,40,강서구
285,2021090301,1150000330,제트쓰리바,11500,서울특별시 강서구,3,126.847884,37.528473,40,강서구
286,2021090301,1150000331,쉬리모텔,11500,서울특별시 강서구,3,126.839766,37.530141,40,강서구
287,2021090301,1150000332,진성빌딩 방화교회,11500,서울특별시 강서구,5,126.811747,37.567882,40,강서구
288,2021090301,1162000414,CU,11620,서울특별시 관악구,3,126.924043,37.485424,40,관악구
289,2021090301,1162000415,미켈란입구,11620,서울특별시 관악구,10,126.934211,37.4855,40,관악구
290,2021090301,1162000416,뜰,11620,서울특별시 관악구,9,126.956232,37.485784,40,관악구
291,2021090301,1162000417,연세에듀플러스,11620,서울특별시 관악구,3,126.931816,37.479107,40,관악구
292,2021090301,1162000418,덕흥입구,11620,서울특별시 관악구,7,126.926216,37.483794,40,관악구
293,2021090301,1162000419,현대시장,11620,서울특별시 관악구,3,126.946948,37.48703,40,관악구
294,2021090301,1162000420,오민선국어교습소,11620,서울특별시 관악구,3,126.919786,37.47127,40,관악구
295,2021090301,1162000421,영락고교.영락유헬스고,11620,서울특별시 관악구,7,126.945896,37.479354,40,관악구
296,2021090301,1162000422,사랑의병원입구,11620,서울특별시 관악구,12,126.956142,37.47942,40,관악구
297,2021090301,1162000423,관악전치과의원,11620,서울특별시 관악구,24,126.962331,37.477574,40,관악구
298,2021090301,1162000424,양평서울해장국,11620,서울특별시 관악구,17,126.91362,37.481768,40,관악구
299,2021090301,1162000425,관악우리한의원,11620,서울특별시 관악구,4,126.933271,37.472156,40,관악구
300,2021090301,1162000426,신기루황소곱창구이,11620,서울특별시 관악구,6,126.950593,37.478881,40,관악구
301,2021090301,1162000427,로또노래방,11620,서울특별시 관악구,45,126.946318,37.481943,40,관악구
302,2021090301,1162000428,베리타스서울입구,11620,서울특별시 관악구,8,126.936721,37.475147,40,관악구
303,2021090301,1162000429,태광조명,11620,서울특별시 관악구,18,126.927983,37.489364,40,관악구
304,2021090301,1162000430,포도몰입구,11620,서울특별시 관악구,20,126.929769,37.483604,40,관악구
305,2021090301,1162000431,BEAUTE,11620,서울특별시 관악구,8,126.915134,37.477647,40,관악구
306,2021090301,1162000432,거산상사,11620,서울특별시 관악구,3,126.937785,37.484003,40,관악구
307,2021090301,1162000433,재활용선별장입구,11620,서울특별시 관악구,3,126.91901,37.489699,40,관악구
308,2021090301,1121500085,굿모닝공인중개사,11215,서울특별시 광진구,9,127.087785,37.559209,40,광진구
309,2021090301,1121500086,늘봄공인중개사,11215,서울특별시 광진구,15,127.083656,37.536174,40,광진구
310,2021090301,1121500087,건국대학교앞,11215,서울특별시 광진구,3,127.074666,37.538684,40,광진구
311,2021090301,1121500088,다성리버텔입구,11215,서울특별시 광진구,4,127.09257,37.539243,40,광진구
312,2021090301,1121500089,나나헤어아트,11215,서울특별시 광진구,7,127.073596,37.553561,40,광진구
313,2021090301,1121500090,말씀의교회입구,11215,서울특별시 광진구,4,127.076469,37.564036,40,광진구
314,2021090301,1121500091,삼진빌딩입구,11215,서울특별시 광진구,11,127.069767,37.540261,40,광진구
315,2021090301,1121500092,왕자빌딩입구,11215,서울특별시 광진구,3,127.078356,37.554723,40,광진구
316,2021090301,1121500093,스시오,11215,서울특별시 광진구,3,127.072307,37.543416,40,광진구
317,2021090301,1121500094,제니스미디어,11215,서울특별시 광진구,7,127.085339,37.544986,40,광진구
318,2021090301,1121500095,주먹갈비,11215,서울특별시 광진구,8,127.074187,37.547272,40,광진구
319,2021090301,1121500096,에이블씨엔씨,11215,서울특별시 광진구,4,127.079497,37.557161,40,광진구
320,2021090301,1121500097,중마초등학교.중곡제일골목시장앞,11215,서울특별시 광진구,3,127.080744,37.565088,40,광진구
321,2021090301,1121500098,피씨밸리,11215,서울특별시 광진구,4,127.084446,37.561045,40,광진구
322,2021090301,1121500099,케이2입시,11215,서울특별시 광진구,5,127.091245,37.549631,40,광진구
323,2021090301,1121500100,대영아파트입구,11215,서울특별시 광진구,3,127.084134,37.541872,40,광진구
324,2021090301,1121500101,바른한의원,11215,서울특별시 광진구,9,127.083415,37.571371,40,광진구
325,2021090301,1121500102,해피데이웨딩컨벤션,11215,서울특별시 광진구,7,127.086195,37.531397,40,광진구
326,2021090301,1121500103,정경자수학보습학원,11215,서울특별시 광진구,4,127.09566,37.541263,40,광진구
327,2021090301,1153000333,성원하이츠나동,11530,서울특별시 구로구,8,126.836002,37.488685,40,구로구
328,2021090301,1153000334,성인약국,11530,서울특별시 구로구,3,126.856407,37.486247,40,구로구
329,2021090301,1153000335,만쥬커피,11530,서울특별시 구로구,10,126.894662,37.493128,40,구로구
330,2021090301,1153000336,광진빌딩입구,11530,서울특별시 구로구,4,126.888559,37.495287,40,구로구
331,2021090301,1153000337,고척교,11530,서울특별시 구로구,6,126.870506,37.499104,40,구로구
332,2021090301,1153000338,한국산업단지공단.이마트구로점,11530,서울특별시 구로구,3,126.897101,37.483893,40,구로구
333,2021090301,1153000339,구로고척케어빌한의원,11530,서울특별시 구로구,9,126.859074,37.50638,40,구로구
334,2021090301,1153000340,서울특별시구로소방서,11530,서울특별시 구로구,3,126.865017,37.497993,40,구로구
335,2021090301,1153000341,개봉본동3빗물펌프장,11530,서울특별시 구로구,7,126.847948,37.499063,40,구로구
336,2021090301,1153000342,SC메디칼센터빌딩,11530,서울특별시 구로구,3,126.84016,37.494423,40,구로구
337,2021090301,1153000343,멕시칸치킨,11530,서울특별시 구로구,5,126.856776,37.4973,40,구로구
338,2021090301,1153000344,현대오일뱅크신구로주유소,11530,서울특별시 구로구,8,126.892884,37.497653,40,구로구
339,2021090301,1153000345,하버라인8단지입구,11530,서울특별시 구로구,3,126.81829,37.476109,40,구로구
340,2021090301,1153000346,풍성한교회,11530,서울특별시 구로구,3,126.856148,37.490094,40,구로구
341,2021090301,1153000347,신세기아파트,11530,서울특별시 구로구,4,126.853332,37.493865,40,구로구
342,2021090301,1153000348,신도림2차동아아파트입구,11530,서울특별시 구로구,18,126.886836,37.508095,40,구로구
343,2021090301,1153000349,영화아파트,11530,서울특별시 구로구,4,126.860253,37.496778,40,구로구
344,2021090301,1153000350,천왕역광역환승센터,11530,서울특별시 구로구,4,126.839547,37.486965,40,구로구
345,2021090301,1153000351,성원빌딩입구,11530,서울특별시 구로구,6,126.846038,37.501414,40,구로구
346,2021090301,1153000352,햇빛치과의원,11530,서울특별시 구로구,7,126.84353,37.495857,40,구로구
347,2021090301,1153000353,구로디지털단지역(중),11530,서울특별시 구로구,25,126.902304,37.483919,40,구로구
348,2021090301,1153000354,(주)청우,11530,서울특별시 구로구,3,126.893505,37.482333,40,구로구
349,2021090301,1154500355,베스트마트,11545,서울특별시 금천구,3,126.903142,37.472332,40,금천구
350,2021090301,1154500356,신흥빌딩입구,11545,서울특별시 금천구,7,126.898679,37.47751,40,금천구
351,2021090301,1154500357,엘림데이케어센터,11545,서울특별시 금천구,6,126.901707,37.466493,40,금천구
352,2021090301,1154500358,M모텔,11545,서울특별시 금천구,4,126.903609,37.476282,40,금천구
353,2021090301,1154500359,아마존,11545,서울특별시 금천구,13,126.903998,37.479899,40,금천구
354,2021090301,1154500360,경희으뜸한의원,11545,서울특별시 금천구,4,126.902774,37.46466,40,금천구
355,2021090301,1154500361,협진식품빌딩입구,11545,서울특별시 금천구,13,126.89629,37.466546,40,금천구
356,2021090301,1154500362,영진빌딩입구,11545,서울특별시 금천구,12,126.898196,37.471442,40,금천구
357,2021090301,1154500363,임안과,11545,서울특별시 금천구,11,126.900682,37.454752,40,금천구
358,2021090301,1154500364,하이마트독산동점입구,11545,서울특별시 금천구,9,126.897798,37.461894,40,금천구
359,2021090301,1154500365,힐링,11545,서울특별시 금천구,21,126.89089,37.478471,40,금천구
360,2021090301,1154500366,온유치과의원,11545,서울특별시 금천구,12,126.904902,37.460037,40,금천구
361,2021090301,1154500367,재롱이애견,11545,서울특별시 금천구,7,126.902332,37.468948,40,금천구
362,2021090301,1154500368,늘기쁜교회,11545,서울특별시 금천구,3,126.905611,37.456255,40,금천구
363,2021090301,1154500369,독산2동주민센터입구,11545,서울특별시 금천구,3,126.903907,37.462917,40,금천구
364,2021090301,1135000215,대지메디칼,11350,서울특별시 노원구,8,127.068378,37.66329,40,노원구
365,2021090301,1135000216,마들역,11350,서울특별시 노원구,3,127.058031,37.664288,40,노원구
366,2021090301,1135000217,에스시스템,11350,서울특별시 노원구,11,127.050728,37.62498,40,노원구
367,2021090301,1135000218,가온요양원,11350,서울특별시 노원구,9,127.064956,37.658924,40,노원구
368,2021090301,1135000219,공릉동우체국입구,11350,서울특별시 노원구,4,127.075414,37.618303,40,노원구
369,2021090301,1135000220,대성사약국입구,11350,서울특별시 노원구,13,127.073638,37.623677,40,노원구
370,2021090301,1135000221,서울수락치과의원,11350,서울특별시 노원구,6,127.056257,37.670933,40,노원구
371,2021090301,1135000222,노원아동복지회관,11350,서울특별시 노원구,3,127.070635,37.645289,40,노원구
372,2021090301,1135000223,먹보순대국설렁탕,11350,서울특별시 노원구,10,127.055404,37.675148,40,노원구
373,2021090301,1135000224,멍석숯불갈비,11350,서울특별시 노원구,4,127.056325,37.667121,40,노원구
374,2021090301,1135000225,간단하지만특별한화피디Cafe,11350,서울특별시 노원구,3,127.077727,37.652102,40,노원구
375,2021090301,1135000226,서라벌고교송덕도서관,11350,서울특별시 노원구,3,127.076444,37.644427,40,노원구
376,2021090301,1135000227,중계역,11350,서울특별시 노원구,6,127.064279,37.644833,40,노원구
377,2021090301,1135000228,중계무지개아파트,11350,서울특별시 노원구,3,127.066001,37.64109,40,노원구
378,2021090301,1135000229,초록별어린이집,11350,서울특별시 노원구,4,127.06832,37.635961,40,노원구
379,2021090301,1135000230,돈까스가게,11350,서울특별시 노원구,4,127.071822,37.634081,40,노원구
380,2021090301,1135000231,하계극동아파트,11350,서울특별시 노원구,3,127.064661,37.633703,40,노원구
381,2021090301,1135000232,노원구재활용센타2관,11350,서울특별시 노원구,3,127.074277,37.654659,40,노원구
382,2021090301,1135000233,노원역지구대입구,11350,서울특별시 노원구,3,127.067144,37.655092,40,노원구
383,2021090301,1135000234,금성여관,11350,서울특별시 노원구,8,127.076997,37.664907,40,노원구
384,2021090301,1135000235,아방셀프다이어트,11350,서울특별시 노원구,10,127.061325,37.651781,40,노원구
385,2021090301,1132000205,미라인치과의원,11320,서울특별시 도봉구,4,127.033403,37.646473,40,도봉구
386,2021090301,1132000206,항준외과의원,11320,서울특별시 도봉구,11,127.036185,37.651045,40,도봉구
387,2021090301,1132000207,창동주공3단지아파트 311호,11320,서울특별시 도봉구,4,127.043722,37.651354,40,도봉구
388,2021090301,1132000208,롯데하이마트,11320,서울특별시 도봉구,5,127.052544,37.652811,40,도봉구
389,2021090301,1132000209,금용아파트입구,11320,서울특별시 도봉구,7,127.027681,37.649569,40,도봉구
390,2021090301,1132000210,티스테이션도봉대리점,11320,서울특별시 도봉구,11,127.042637,37.663752,40,도봉구
391,2021090301,1132000211,마벨스튜디오,11320,서울특별시 도봉구,13,127.038429,37.654893,40,도봉구
392,2021090301,1132000212,평강오토바이센타,11320,서울특별시 도봉구,3,127.044394,37.671222,40,도봉구
393,2021090301,1132000213,대성빌라입구,11320,서울특별시 도봉구,6,127.045354,37.679265,40,도봉구
394,2021090301,1132000214,탄탄의원,11320,서울특별시 도봉구,3,127.045724,37.687442,40,도봉구
395,2021090301,1123000104,피자파인트리,11230,서울특별시 동대문구,3,127.06772,37.59091,40,동대문구
396,2021090301,1123000105,성원철물공구,11230,서울특별시 동대문구,7,127.052813,37.568167,40,동대문구
397,2021090301,1123000106,백죠다방,11230,서울특별시 동대문구,10,127.051497,37.585667,40,동대문구
398,2021090301,1123000107,미쳐버린파닭,11230,서울특별시 동대문구,10,127.032951,37.586415,40,동대문구
399,2021090301,1123000108,즐거운교회,11230,서울특별시 동대문구,12,127.037741,37.586515,40,동대문구
400,2021090301,1123000109,동아제약앞,11230,서울특별시 동대문구,19,127.030535,37.572534,40,동대문구
401,2021090301,1123000110,중앙치과의원,11230,서울특별시 동대문구,5,127.042373,37.579205,40,동대문구
402,2021090301,1123000111,그리그리쿡,11230,서울특별시 동대문구,5,127.062225,37.602733,40,동대문구
403,2021090301,1123000112,오로라온누리약국,11230,서울특별시 동대문구,3,127.049986,37.578856,40,동대문구
404,2021090301,1123000113,현대썬앤빌청계오피스텔,11230,서울특별시 동대문구,4,127.055476,37.566041,40,동대문구
405,2021090301,1123000114,한국외국어대학교입구,11230,서울특별시 동대문구,10,127.060268,37.596471,40,동대문구
406,2021090301,1123000115,뚱이벨라,11230,서울특별시 동대문구,11,127.056636,37.572833,40,동대문구
407,2021090301,1123000116,다맛골,11230,서울특별시 동대문구,4,127.026777,37.573997,40,동대문구
408,2021090301,1123000117,선정형외과의원,11230,서울특별시 동대문구,21,127.038202,37.576052,40,동대문구
409,2021090301,1123000118,올치과의원,11230,서울특별시 동대문구,24,127.05608,37.590128,40,동대문구
410,2021090301,1123000119,임용준치과의원,11230,서울특별시 동대문구,13,127.057346,37.577225,40,동대문구
411,2021090301,1123000120,AUTO팩토리,11230,서울특별시 동대문구,3,127.030429,37.578617,40,동대문구
412,2021090301,1123000121,주정형외과의원,11230,서울특별시 동대문구,4,127.047569,37.575971,40,동대문구
413,2021090301,1123000122,전곡시장앞,11230,서울특별시 동대문구,11,127.067947,37.577138,40,동대문구
414,2021090301,1123000123,재건공조,11230,서울특별시 동대문구,23,127.036375,37.59126,40,동대문구
415,2021090301,1123000124,대원빌딩,11230,서울특별시 동대문구,4,127.065174,37.570873,40,동대문구
416,2021090301,1123000125,귀빈,11230,서울특별시 동대문구,24,127.071388,37.571526,40,동대문구
417,2021090301,1123000126,아름경로당,11230,서울특별시 동대문구,3,127.068553,37.593779,40,동대문구
418,2021090301,1123000127,퓨전한신포차,11230,서울특별시 동대문구,9,127.065112,37.562192,40,동대문구
419,2021090301,1123000128,레드팡과자점,11230,서울특별시 동대문구,3,127.068528,37.572552,40,동대문구
420,2021090301,1123000129,월드정보통신,11230,서울특별시 동대문구,10,127.066206,37.572589,40,동대문구
421,2021090301,1123000130,힐스포츠파크입구,11230,서울특별시 동대문구,6,127.063827,37.572769,40,동대문구
422,2021090301,1123000131,티에이치비엠,11230,서울특별시 동대문구,4,127.072184,37.578803,40,동대문구
423,2021090301,1123000132,힐튼모텔,11230,서울특별시 동대문구,15,127.050178,37.571447,40,동대문구
424,2021090301,1123000133,장평근린공원테니스장,11230,서울특별시 동대문구,5,127.074078,37.566371,40,동대문구
425,2021090301,1123000134,안암오거리,11230,서울특별시 동대문구,3,127.029407,37.582642,40,동대문구
426,2021090301,1123000135,경동전자,11230,서울특별시 동대문구,6,127.038624,37.582958,40,동대문구
427,2021090301,1159000398,네이처리퍼블릭,11590,서울특별시 동작구,7,126.947449,37.503473,40,동작구
428,2021090301,1159000399,동작주차공원입구,11590,서울특별시 동작구,6,126.975696,37.503944,40,동작구
429,2021090301,1159000400,수진세인트빌딩입구,11590,서울특별시 동작구,22,126.930911,37.500087,40,동작구
430,2021090301,1159000401,노량진역,11590,서울특별시 동작구,7,126.941456,37.513531,40,동작구
431,2021090301,1159000402,노량북고가차도,11590,서울특별시 동작구,3,126.956098,37.513617,40,동작구
432,2021090301,1159000403,국민은행노량진중앙지점,11590,서울특별시 동작구,3,126.936637,37.513382,40,동작구
433,2021090301,1159000404,동작문화복지센터.동작보건소,11590,서울특별시 동작구,20,126.941044,37.505128,40,동작구
434,2021090301,1159000405,샤인빌라,11590,서울특별시 동작구,3,126.951953,37.504828,40,동작구
435,2021090301,1159000406,숭실대입구역,11590,서울특별시 동작구,12,126.953382,37.496524,40,동작구
436,2021090301,1159000407,명수대현대아파트입구,11590,서울특별시 동작구,3,126.96702,37.506916,40,동작구
437,2021090301,1159000408,동작구청쓰레기중간집하장,11590,서울특별시 동작구,3,126.963896,37.508669,40,동작구
438,2021090301,1159000409,청수약국입구,11590,서울특별시 동작구,18,126.908371,37.48769,40,동작구
439,2021090301,1159000410,필라(FILA)입구,11590,서울특별시 동작구,25,126.982126,37.485423,40,동작구
440,2021090301,1159000411,유성빌라입구,11590,서울특별시 동작구,10,126.970445,37.484893,40,동작구
441,2021090301,1159000412,우리은행입구,11590,서울특별시 동작구,15,126.979619,37.476687,40,동작구
442,2021090301,1159000413,수석빌딩,11590,서울특별시 동작구,3,126.924069,37.499729,40,동작구
443,2021090301,1144000276,대동입구,11440,서울특별시 마포구,3,126.91867,37.555442,40,마포구
444,2021090301,1144000277,마포구청역,11440,서울특별시 마포구,4,126.903767,37.563065,40,마포구
445,2021090301,1144000278,공덕역(중),11440,서울특별시 마포구,9,126.950987,37.543942,40,마포구
446,2021090301,1144000279,기업은행서교동지점,11440,서울특별시 마포구,9,126.911514,37.554172,40,마포구
447,2021090301,1144000280,이화명가,11440,서울특별시 마포구,6,126.918489,37.552503,40,마포구
448,2021090301,1144000281,비에스케이코퍼레이션,11440,서울특별시 마포구,3,126.923755,37.552294,40,마포구
449,2021090301,1144000282,연남동,11440,서울특별시 마포구,3,126.922235,37.563031,40,마포구
450,2021090301,1144000283,간단하지만특별한화피디Cafe,11440,서울특별시 마포구,7,126.928893,37.554005,40,마포구
451,2021090301,1144000284,청기와숯불갈비,11440,서울특별시 마포구,4,126.90829,37.558067,40,마포구
452,2021090301,1144000285,연세여우치과의원,11440,서울특별시 마포구,6,126.923601,37.557566,40,마포구
453,2021090301,1144000286,마포역,11440,서울특별시 마포구,7,126.947559,37.540735,40,마포구
454,2021090301,1144000287,홍대입구역교차로(경유),11440,서울특별시 마포구,12,126.921559,37.555213,40,마포구
455,2021090301,1144000288,신안빌딩입구,11440,서울특별시 마포구,5,126.912027,37.56518,40,마포구
456,2021090301,1144000289,성산빌딩입구,11440,서울특별시 마포구,5,126.914199,37.562513,40,마포구
457,2021090301,1144000290,요미네떡볶이,11440,서울특별시 마포구,7,126.946024,37.546172,40,마포구
458,2021090301,1144000291,우린칼국수,11440,서울특별시 마포구,11,126.917833,37.548119,40,마포구
459,2021090301,1144000292,신성기사식당,11440,서울특별시 마포구,11,126.938782,37.547265,40,마포구
460,2021090301,1144000293,얀씨클럽,11440,서울특별시 마포구,4,126.929214,37.547571,40,마포구
461,2021090301,1144000294,공덕제2주민센터,11440,서울특별시 마포구,6,126.953823,37.54784,40,마포구
462,2021090301,1144000295,사라헤어,11440,서울특별시 마포구,3,126.918595,37.557866,40,마포구
463,2021090301,1144000296,성제빌딩,11440,서울특별시 마포구,6,126.915572,37.554949,40,마포구
464,2021090301,1144000297,페이브크로아상,11440,서울특별시 마포구,4,126.923854,37.560109,40,마포구
465,2021090301,1144000298,상암동입구,11440,서울특별시 마포구,4,126.898747,37.573432,40,마포구
466,2021090301,1141000257,동경.에이스.시몬스침대,11410,서울특별시 서대문구,6,126.930974,37.557314,40,서대문구
467,2021090301,1141000258,ABC마트,11410,서울특별시 서대문구,11,126.944066,37.556754,40,서대문구
468,2021090301,1141000259,신촌역입구,11410,서울특별시 서대문구,12,126.935584,37.555614,40,서대문구
469,2021090301,1141000260,고창신림농협직판장입구,11410,서울특별시 서대문구,5,126.948182,37.594368,40,서대문구
470,2021090301,1141000261,요셉이비인후과의원,11410,서울특별시 서대문구,4,126.941259,37.591533,40,서대문구
471,2021090301,1141000262,디테일,11410,서울특별시 서대문구,4,126.948183,37.584994,40,서대문구
472,2021090301,1141000263,백년모텔,11410,서울특별시 서대문구,5,126.911029,37.584031,40,서대문구
473,2021090301,1141000264,기업은행홍은동지점,11410,서울특별시 서대문구,7,126.93673,37.582308,40,서대문구
474,2021090301,1141000265,금풍상사,11410,서울특별시 서대문구,3,126.928104,37.580185,40,서대문구
475,2021090301,1141000266,명품청기와감자탕,11410,서울특별시 서대문구,3,126.929867,37.577796,40,서대문구
476,2021090301,1141000267,청양빌딩입구,11410,서울특별시 서대문구,4,126.909585,37.57766,40,서대문구
477,2021090301,1141000268,중앙치과의원,11410,서울특별시 서대문구,3,126.925769,37.576027,40,서대문구
478,2021090301,1141000269,스튜디오뮌,11410,서울특별시 서대문구,7,126.931322,37.569574,40,서대문구
479,2021090301,1141000270,DMC래미안e-편한세상3단지,11410,서울특별시 서대문구,4,126.907158,37.575205,40,서대문구
480,2021090301,1141000271,SK에너지행촌제2주유소,11410,서울특별시 서대문구,7,126.941429,37.56123,40,서대문구
481,2021090301,1141000272,쓰리알유씨티아파트입구,11410,서울특별시 서대문구,4,126.926841,37.558871,40,서대문구
482,2021090301,1141000273,와플대학,11410,서울특별시 서대문구,7,126.930419,37.566198,40,서대문구
483,2021090301,1141000274,쉼터고시텔,11410,서울특별시 서대문구,3,126.952011,37.557152,40,서대문구
484,2021090301,1141000275,북아현1치안센터,11410,서울특별시 서대문구,3,126.956187,37.557405,40,서대문구
485,2021090301,1165000434,디지털프라자반포점,11650,서울특별시 서초구,7,126.997042,37.499458,40,서초구
486,2021090301,1165000435,구보빌딩입구,11650,서울특별시 서초구,5,127.042731,37.481761,40,서초구
487,2021090301,1165000436,서초장미어린이집,11650,서울특별시 서초구,3,127.028409,37.483895,40,서초구
488,2021090301,1165000437,박치과의원,11650,서울특별시 서초구,4,127.00899,37.483672,40,서초구
489,2021090301,1165000438,뱅뱅사거리(경유),11650,서울특별시 서초구,4,127.031519,37.489532,40,서초구
490,2021090301,1165000439,SK네트웍스서초제일주유,11650,서울특별시 서초구,3,127.022371,37.490766,40,서초구
491,2021090301,1165000440,kt연구소,11650,서울특별시 서초구,3,127.031146,37.471323,40,서초구
492,2021090301,1165000441,롯데리아강남우성사거리점,11650,서울특별시 서초구,7,127.02997,37.49305,40,서초구
493,2021090301,1165000442,가나안법률사무소,11650,서울특별시 서초구,7,127.013416,37.493659,40,서초구
494,2021090301,1165000443,예술의전당입구,11650,서울특별시 서초구,7,127.013048,37.48066,40,서초구
495,2021090301,1165000444,두레,11650,서울특별시 서초구,16,127.011804,37.487523,40,서초구
496,2021090301,1165000445,양재역(서초구청),11650,서울특별시 서초구,4,127.034061,37.484584,40,서초구
497,2021090301,1165000446,덕성빌딩입구,11650,서울특별시 서초구,6,127.000881,37.505559,40,서초구
498,2021090301,1165000447,문정아이파크모델하우스,11650,서울특별시 서초구,12,127.022336,37.49621,40,서초구
499,2021090301,1165000448,은도빌딩,11650,서울특별시 서초구,12,127.02387,37.505816,40,서초구
500,2021090301,1165000449,교육개발원입구,11650,서울특별시 서초구,5,127.038422,37.478022,40,서초구
501,2021090301,1165000450,현대자동차반포지점,11650,서울특별시 서초구,3,127.010539,37.504508,40,서초구
502,2021090301,1165000451,연세사랑병원입구,11650,서울특별시 서초구,3,126.985992,37.475831,40,서초구
503,2021090301,1165000452,동덕여고,11650,서울특별시 서초구,3,126.992712,37.473913,40,서초구
504,2021090301,1165000453,가인빌딩입구,11650,서울특별시 서초구,4,127.038504,37.473876,40,서초구
505,2021090301,1165000454,교동짬뽕,11650,서울특별시 서초구,8,127.020613,37.510922,40,서초구
506,2021090301,1165000455,월풀,11650,서울특별시 서초구,4,126.986396,37.501134,40,서초구
507,2021090301,1120000064,현대오일뱅크성동주유소,11200,서울특별시 성동구,15,127.044102,37.566881,40,성동구
508,2021090301,1120000065,JY빌딩,11200,서울특별시 성동구,5,127.069002,37.551237,40,성동구
509,2021090301,1120000066,신한철치과의원,11200,서울특별시 성동구,12,127.041211,37.560128,40,성동구
510,2021090301,1120000067,일하는여성의집입구,11200,서울특별시 성동구,3,127.073891,37.559448,40,성동구
511,2021090301,1120000068,태인카센타,11200,서울특별시 성동구,3,127.070827,37.560609,40,성동구
512,2021090301,1120000069,르노삼성자동차성수사업소입구,11200,서울특별시 성동구,3,127.059929,37.548238,40,성동구
513,2021090301,1120000070,스시도쿠,11200,서울특별시 성동구,5,127.035815,37.561062,40,성동구
514,2021090301,1120000071,장안동충전소LPG,11200,서울특별시 성동구,10,127.05853,37.562673,40,성동구
515,2021090301,1120000072,KEB하나은행화양동지점,11200,서울특별시 성동구,14,127.067468,37.548311,40,성동구
516,2021090301,1120000073,HairSalonS#,11200,서울특별시 성동구,4,127.050069,37.546299,40,성동구
517,2021090301,1120000074,고가네칼국수,11200,서울특별시 성동구,7,127.017742,37.545658,40,성동구
518,2021090301,1120000075,성수대교북단교차로,11200,서울특별시 성동구,23,127.035867,37.543666,40,성동구
519,2021090301,1120000076,성수현대그린아파트,11200,서울특별시 성동구,6,127.049584,37.540231,40,성동구
